lat,lon
49.4892755,6.2856872
49.4898481,6.2855066
49.4909475,6.2845003
49.4915434,6.2845276
49.4919304,6.2849815
49.4920596,6.2861449
49.4915336,6.2876111
49.4914825,6.28845
49.4915506,6.2887936
49.49197,6.2892102
49.4924482,6.2891434
49.4928052,6.2892808
49.4929362,6.2895921
49.4931223,6.2898495
49.4936401,6.2896739
49.4942498,6.2890709
49.4944785,6.288423
49.4944465,6.2879464
49.4934041,6.2857822
49.4930818,6.2837768
49.4930473,6.2829155
49.4932401,6.2821598
49.4937388,6.2818234
49.4940645,6.2810526
49.494226,6.2804393
49.4945465,6.2797578
49.4951551,6.2795752
49.4962221,6.2790111
49.4967105,6.279482
49.497061,6.2795219
49.4972276,6.2791418
49.4979089,6.2795851
49.4983604,6.2794173
49.4986461,6.2799365
49.5002922,6.2803013
49.5004738,6.2804788
49.5005869,6.2815652
49.5008974,6.2817627
49.501145,6.2811228
49.5015054,6.2798897
49.5021477,6.2799279
49.50246,6.2796783
49.5031073,6.2797474
49.5032925,6.2793642
49.5034967,6.2776543
49.50331,6.2771723
49.5032045,6.2762991
49.5037343,6.2746169
49.5041812,6.2742898
49.5044953,6.2737843
49.5046231,6.2719493
49.5043733,6.2711546
49.5040461,6.2702506
49.5039709,6.2696449
49.5041293,6.268756
49.5037555,6.2665063
49.503701,6.2639243
49.5039232,6.2629765
49.5046206,6.2621621
49.5052749,6.2621597
49.5065662,6.2625582
49.5069951,6.2622871
49.5071552,6.2614758
49.5070966,6.2601709
49.5071896,6.2585957
49.5079164,6.2577132
49.5087047,6.2570452
49.5093919,6.2561909
49.5096479,6.2548604
49.5090034,6.2519297
49.508736,6.2493809
49.5085852,6.2486935
49.5085862,6.2475739
49.5090766,6.2467277
49.511086,6.245677
49.5116664,6.2450222
49.5118653,6.2436578
49.5119672,6.2424667
49.5122002,6.2413903
49.5128035,6.2413454
49.5132923,6.2416685
49.5139875,6.2417154
49.5146471,6.2407945
49.5141642,6.2403864
49.5138519,6.239442
49.5135714,6.2390807
49.5126441,6.2390071
49.5121797,6.2389025
49.5107784,6.2381618
49.5098934,6.2374751
49.5084193,6.2364952
49.5092122,6.2341974
49.5094834,6.233511
49.5097167,6.2325894
49.5098401,6.2317119
49.5100419,6.2292368
49.5100138,6.2290386
49.5099367,6.2280384
49.5103602,6.2277277
49.5099414,6.2262596
49.5091461,6.2224475
49.5086123,6.2200176
49.5094865,6.219521
49.509361,6.2184088
49.5099229,6.2180407
49.5097407,6.2171888
49.5095557,6.2166532
49.5089807,6.2162566
49.5086872,6.2168823
49.5067603,6.2171858
49.5063624,6.2156537
49.5061434,6.2142678
49.5060605,6.2120748
49.5060185,6.2102369
49.5059799,6.2083818
49.5066021,6.2047298
49.5069013,6.2025137
49.5059035,6.1990973
49.5053012,6.1958893
49.5065226,6.1951143
49.5060956,6.1924617
49.5065012,6.1914343
49.5075147,6.1854604
49.5082841,6.1810829
49.5072633,6.1802903
49.506929,6.1802824
49.5065211,6.1782207
49.5083317,6.1761282
49.5100394,6.1769108
49.5102427,6.1748553
49.508918,6.1729865
49.5078183,6.171224
49.5072254,6.17009
49.5068715,6.1693482
49.5062189,6.167454
49.5057712,6.1658484
49.5045251,6.1636502
49.5041863,6.1621199
49.5050079,6.1619378
49.5039769,6.158384
49.5042206,6.1581467
49.5039392,6.1571304
49.5041805,6.1569545
49.5038763,6.1561826
49.5034035,6.1559145
49.5028486,6.1554577
49.5016091,6.1538837
49.5003463,6.1551906
49.4976508,6.1569522
49.4968702,6.1578257
49.4964117,6.1577213
49.4963988,6.1579848
49.4962503,6.1583029
49.4962535,6.1585565
49.4959984,6.1593121
49.4952267,6.160182
49.4947295,6.1604803
49.4942839,6.1609327
49.4936963,6.1621009
49.4934186,6.1621158
49.4929924,6.161897
49.4927147,6.1615043
49.4923764,6.1606429
49.4915645,6.1570528
49.4935928,6.1559005
49.4929228,6.1527203
49.4915429,6.1530236
49.491072,6.1509835
49.4905052,6.149409
49.4890739,6.1464279
49.4882131,6.1447715
49.4876222,6.143316
49.4865784,6.1407833
49.488014,6.1408257
49.4891786,6.1410918
49.4904828,6.1415154
49.4918339,6.1420051
49.4914229,6.1399099
49.4910125,6.1380774
49.4905461,6.1365419
49.4902071,6.1352339
49.4900139,6.1333476
49.4902129,6.1327299
49.4906068,6.131825
49.4908578,6.131581
49.4917376,6.1310437
49.4921986,6.1305925
49.4928924,6.1295662
49.4935738,6.1286581
49.4940524,6.1279729
49.492698,6.1277729
49.4914894,6.1273935
49.4909291,6.1271954
49.4900689,6.1265492
49.4892837,6.1266074
49.4877841,6.1267581
49.4851521,6.1270525
49.4849021,6.1271183
49.4830448,6.127132
49.4822374,6.1271936
49.4809086,6.1262467
49.4798469,6.1253259
49.4785964,6.1246484
49.4775141,6.1241885
49.4766952,6.1228492
49.4751888,6.1222882
49.4734958,6.1232614
49.4725617,6.1213761
49.4719229,6.1195167
49.4714809,6.1179155
49.4712001,6.1168931
49.4710023,6.1166016
49.4709124,6.116087
49.4708699,6.1155446
49.4708726,6.1147082
49.4706242,6.1141147
49.4712211,6.113005
49.4716782,6.1124304
49.4720284,6.1117869
49.4722431,6.1112357
49.4725297,6.1108335
49.4725358,6.1098247
49.472588,6.1095867
49.472354,6.1089955
49.4719832,6.1074303
49.4714282,6.1060949
49.4714256,6.1052465
49.4711163,6.1038731
49.4705237,6.1020259
49.4692806,6.1023518
49.4690641,6.1015117
49.4685868,6.1009473
49.4681189,6.1002715
49.4674376,6.099833
49.4667192,6.0996943
49.4662904,6.0996735
49.4658676,6.099556
49.4650649,6.0988222
49.4642431,6.0982623
49.4637253,6.0981841
49.4632493,6.0983032
49.4625974,6.0988987
49.4622678,6.0990776
49.4617991,6.0990031
49.4612351,6.0987412
49.4608368,6.098819
49.4603996,6.099038
49.4599052,6.0996743
49.4594431,6.0999229
49.4588131,6.1003703
49.458616,6.1007083
49.4580634,6.1011259
49.4571845,6.1010215
49.4564672,6.1010613
49.4557272,6.1012601
49.4548515,6.101618
49.4543926,6.1018417
49.4541502,6.1016628
49.4539854,6.1016628
49.4538432,6.1014938
49.4536304,6.1009105
49.453389,6.1007762
49.4531676,6.1003766
49.4531996,6.0976041
49.4531986,6.0965824
49.4534563,6.095862
49.4533468,6.0946657
49.4531929,6.0931622
49.4530937,6.0922144
49.4541769,6.0920713
49.4544599,6.0918288
49.4544576,6.0906027
49.4545238,6.0894363
49.4545488,6.0891195
49.4546056,6.0881804
49.4558366,6.0857086
49.4562267,6.0862597
49.4569191,6.0848344
49.4567132,6.0844901
49.4578118,6.0829276
49.4582752,6.0818316
49.4584271,6.0808481
49.4586503,6.080701
49.4598192,6.0804398
49.4602779,6.080168
49.4605352,6.0800189
49.4610452,6.0800605
49.4615213,6.0800544
49.4621694,6.079623
49.4626196,6.0793766
49.46397,6.0792249
49.463844,6.0770318
49.463758,6.0753522
49.4636648,6.0736949
49.4645358,6.0734196
49.4652919,6.0729667
49.4656172,6.0725831
49.4657445,6.0722713
49.4656455,6.0718552
49.4654353,6.0710594
49.4650562,6.0696815
49.4649219,6.068653
49.4649185,6.0673578
49.4649593,6.0656952
49.4649638,6.0640666
49.4650266,6.0631329
49.4651749,6.0619722
49.4654627,6.0608737
49.4657512,6.0598386
49.4658428,6.0592742
49.4661615,6.0577295
49.465868,6.0573442
49.4653461,6.0569337
49.4650945,6.0564461
49.4649268,6.0556873
49.4647756,6.0549292
49.4646617,6.0543214
49.4644077,6.0536569
49.4643337,6.0535401
49.4639592,6.0529959
49.4633556,6.0525263
49.4628598,6.0521586
49.4619197,6.051394
49.461059,6.0507667
49.4608243,6.0505572
49.4600852,6.050104
49.4597251,6.0499227
49.4588624,6.0493109
49.457751,6.0485174
49.457316,6.0482368
49.4567426,6.0479389
49.4561899,6.0474934
49.4555981,6.0470027
49.4549728,6.0467452
49.4540876,6.0460226
49.4536098,6.0455852
49.4530398,6.0450048
49.4524462,6.0445695
49.4518121,6.044002
49.4512272,6.0435229
49.4508165,6.0432464
49.4504527,6.0431761
49.4498277,6.0428164
49.4486375,6.0421259
49.4480396,6.0417693
49.4481889,6.0406097
49.4483999,6.0395648
49.4486273,6.0384288
49.4488096,6.037021
49.4490145,6.0356176
49.4492111,6.0342984
49.4492269,6.0335006
49.4493317,6.0329726
49.4493174,6.0326417
49.4493871,6.0324959
49.4493381,6.0321709
49.4493423,6.0306719
49.4493173,6.0297279
49.4492112,6.028507
49.4487875,6.0280847
49.4484702,6.0274239
49.448358,6.0269843
49.4484105,6.0265425
49.4494617,6.0262907
49.4506177,6.0259836
49.4506793,6.0258354
49.4511025,6.0258607
49.4518409,6.0258326
49.4521791,6.0260071
49.4527843,6.0264673
49.4536837,6.0271264
49.4537839,6.0272208
49.4543555,6.0282505
49.4549335,6.0291749
49.4553076,6.0280547
49.4549586,6.0273855
49.4544267,6.0266512
49.454638,6.0252574
49.4546561,6.0250831
49.4549258,6.0246205
49.4551196,6.0239763
49.4551058,6.0228978
49.4549985,6.0219173
49.4549072,6.0215799
49.4546537,6.0209452
49.4543266,6.0201784
49.4541558,6.0194919
49.4539983,6.0185397
49.453945,6.0176107
49.4539375,6.0169774
49.4539377,6.0154344
49.4535221,6.0153513
49.4534686,6.0153388
49.4531832,6.0150113
49.4527178,6.0141808
49.4525812,6.0135408
49.4535078,6.0114732
49.452824,6.0101261
49.4523174,6.0091081
49.4516658,6.0078066
49.4543744,6.0043512
49.4544138,6.0038556
49.4555643,6.0021408
49.4564563,6.001103
49.4564291,6.0011198
49.4563989,5.9994736
49.4564585,5.9981043
49.4564012,5.9976015
49.4561319,5.9971238
49.4559161,5.9956209
49.4553381,5.994408
49.4552493,5.9939403
49.4539636,5.9903358
49.452905,5.9871568
49.4511008,5.9817872
49.452659,5.9790095
49.4541674,5.9786615
49.4548456,5.9789723
49.4559307,5.9800498
49.4563355,5.9804599
49.4572996,5.9822733
49.4557539,5.9855272
49.4583033,5.986612
49.459503,5.9872291
49.4608097,5.987701
49.4613935,5.9876769
49.4619272,5.9875731
49.4622461,5.9874188
49.4625205,5.9875955
49.4627647,5.9864816
49.4632121,5.9837906
49.4634168,5.9825541
49.46336,5.9822593
49.4631451,5.981928
49.4627533,5.9815912
49.4622938,5.9814968
49.4615027,5.9813417
49.4612803,5.9812337
49.4609625,5.9795018
49.4610063,5.9790299
49.4611625,5.978503
49.4615522,5.9783867
49.4622068,5.9777901
49.4626618,5.9771492
49.462794,5.976683
49.462793,5.9761761
49.4628192,5.97562
49.4633987,5.9753675
49.4638781,5.9752957
49.464289,5.9750573
49.4644376,5.9748589
49.4647266,5.9745613
49.4653266,5.9742155
49.4657426,5.9740668
49.4662006,5.9740241
49.4670574,5.973996
49.4679139,5.9739829
49.4687684,5.9736863
49.4692153,5.9730067
49.4695778,5.9719311
49.4697652,5.9719331
49.4700433,5.9721323
49.4707109,5.9727991
49.47111,5.9728572
49.4717289,5.9726072
49.4724352,5.9722042
49.472986,5.9723841
49.4737844,5.9725514
49.4740824,5.9724791
49.4742206,5.9723801
49.4744947,5.9718571
49.4748545,5.9705226
49.4750531,5.9700721
49.4753608,5.9697134
49.475521,5.9696045
49.4756689,5.9724502
49.4765549,5.9737251
49.476971,5.9742213
49.4775093,5.9746464
49.4780051,5.9748596
49.478335,5.9749282
49.4791977,5.9748687
49.4794678,5.9745944
49.4797529,5.9744376
49.4798569,5.9744108
49.4804027,5.9745715
49.4810227,5.9748225
49.481572,5.9749056
49.4819199,5.9748001
49.4822002,5.974362
49.4825845,5.973672
49.4827569,5.9730263
49.4833487,5.9727401
49.4830732,5.97095
49.4833865,5.9706573
49.4837738,5.9700346
49.4855687,5.9687925
49.4860171,5.9684469
49.4863688,5.9683059
49.486979,5.9687992
49.487987,5.9701531
49.4883412,5.9707325
49.4886658,5.9715005
49.4888688,5.972135
49.4892173,5.9735917
49.4909014,5.9726147
49.4912385,5.9722317
49.4913747,5.9717782
49.4912276,5.9696433
49.4915832,5.9687207
49.4916819,5.9681028
49.491434,5.9659571
49.4922927,5.9654336
49.4927397,5.964796
49.4929052,5.9639647
49.4928503,5.9635632
49.4931103,5.960627
49.4931512,5.9601138
49.4933487,5.9590847
49.4932595,5.9582279
49.4934487,5.9570036
49.4933538,5.9550795
49.4940675,5.9545243
49.493966,5.9533947
49.494003,5.9520212
49.4951093,5.9511207
49.4958986,5.9488373
49.496526,5.9489881
49.4968718,5.9465233
49.4969952,5.9462411
49.4977471,5.9458998
49.499411,5.9459275
49.4997414,5.9447176
49.4998366,5.9444209
49.4999761,5.9441992
49.5000912,5.9438087
49.5003374,5.9423056
49.5006141,5.9414701
49.5006389,5.9405195
49.5005071,5.9400847
49.4998287,5.9389144
49.4998157,5.9362246
49.5003881,5.9353651
49.4989465,5.933039
49.4998733,5.9321128
49.4989407,5.9303194
49.4982943,5.9288353
49.499109,5.9258154
49.4996204,5.9241715
49.4999249,5.9236872
49.5000505,5.9231305
49.5003688,5.9228073
49.5006794,5.922097
49.5009284,5.9209972
49.5002102,5.9202463
49.5002954,5.9200979
49.5006841,5.9197909
49.501707,5.9132968
49.5015668,5.9116813
49.5016278,5.9083897
49.5019528,5.9079386
49.5020319,5.9075234
49.5018397,5.9072719
49.5017301,5.9071645
49.500135,5.9073517
49.5001067,5.9071053
49.4998587,5.906836
49.4995784,5.9062427
49.4991918,5.9052317
49.4986601,5.9036939
49.4978748,5.9021237
49.4975054,5.9006288
49.4970932,5.8992332
49.4967351,5.8974025
49.4966355,5.8961849
49.4969539,5.8934848
49.4967996,5.8897035
49.4970806,5.8890008
49.49798,5.8876897
49.498426,5.8867082
49.498857,5.884171
49.498953,5.8834319
49.4991144,5.8830404
49.4991588,5.8826325
49.4988023,5.8796257
49.4984879,5.8776459
49.4983293,5.8766014
49.4983584,5.8748021
49.4983894,5.8738536
49.4985373,5.8731697
49.4988459,5.8725767
49.499141,5.8723187
49.4996825,5.8724409
49.5001574,5.8717341
49.5001264,5.8715107
49.4997461,5.8708487
49.4995456,5.8703005
49.4995302,5.8698896
49.4993877,5.8693954
49.4992789,5.8686367
49.4997779,5.8669373
49.5000115,5.8659635
49.5002408,5.8653743
49.5007404,5.8643878
49.5011089,5.8635593
49.5016743,5.8628323
49.5022312,5.862312
49.5028559,5.8619395
49.5033312,5.8615993
49.5036605,5.8611589
49.5039687,5.8604674
49.5044112,5.8597882
49.5047681,5.8594432
49.5053834,5.8590473
49.5059459,5.8584473
49.5062797,5.8576355
49.5064274,5.856863
49.5067268,5.8556491
49.5070002,5.8544554
49.5073033,5.853077
49.5077397,5.8522912
49.508032,5.8513611
49.5086782,5.8504594
49.5089919,5.8500348
49.5096885,5.8494602
49.5103728,5.8490923
49.5107218,5.8489471
49.5115814,5.8489935
49.5124692,5.8490904
49.5133795,5.8489582
49.5138107,5.8488476
49.5143935,5.8484219
49.514957,5.8475321
49.5153757,5.8465703
49.5156642,5.8453615
49.5160093,5.8438772
49.5162885,5.8436101
49.516648,5.8423867
49.5168017,5.8414097
49.5171139,5.8408077
49.5175769,5.8401844
49.5180866,5.8398091
49.5185124,5.8395841
49.5187926,5.8391763
49.5190161,5.8386939
49.5193587,5.8383846
49.5194474,5.8378028
49.5199087,5.8366374
49.5203801,5.8359594
49.5213672,5.835988
49.521736,5.8359986
49.5219393,5.835787
49.5224344,5.835753
49.523177,5.8352021
49.5235008,5.8348462
49.5238758,5.8346931
49.5248342,5.834556
49.5259527,5.8345207
49.5263623,5.8345448
49.5267664,5.8348673
49.5270982,5.8353584
49.5273166,5.8359101
49.527456,5.836802
49.5276128,5.8376687
49.5278847,5.8387646
49.5281967,5.8398228
49.5287501,5.841123
49.5289982,5.8415686
49.5294487,5.8431143
49.5298275,5.844505
49.5298022,5.8451609
49.5298921,5.8456951
49.5304882,5.8452688
49.5309089,5.8448707
49.5317068,5.8442231
49.532811,5.8433406
49.534118,5.842268
49.5345153,5.8419808
49.5358576,5.8404854
49.5366275,5.8396336
49.5373865,5.8392039
49.5384851,5.8385925
49.5391923,5.8381552
49.5401879,5.8377844
49.5411228,5.8374722
49.5422546,5.8372522
49.5425276,5.8368551
49.5425316,5.8362524
49.5424571,5.8354424
49.5422359,5.8346623
49.5418013,5.8333442
49.5415065,5.8324028
49.5412391,5.8311277
49.5409003,5.8294439
49.5408228,5.8289914
49.5405789,5.8281099
49.5400206,5.8268517
49.5396181,5.825503
49.539074,5.8243012
49.5383015,5.8229694
49.5386699,5.8224758
49.5382882,5.8218716
49.5380088,5.821199
49.5378737,5.8202002
49.5375946,5.8193237
49.5369979,5.817504
49.5376745,5.8171066
49.5377543,5.8164724
49.5380538,5.8157728
49.5384129,5.8154992
49.5390332,5.8154421
49.5395254,5.8151676
49.5400621,5.8145926
49.5406394,5.8140626
49.5409289,5.8138384
49.5415401,5.8130664
49.5418892,5.812272
49.5423604,5.811362
49.5435506,5.8103808
49.5436903,5.8106396
49.5437575,5.8106791
49.5440337,5.8118716
49.544618,5.8139893
49.5444168,5.8130227
49.5451005,5.8153115
49.5453714,5.8162907
49.5455326,5.8167828
49.5456778,5.8174438
49.5462873,5.818413
49.5465356,5.8185671
49.5470451,5.8190244
49.5475386,5.8199688
49.5477772,5.8201179
49.5480739,5.8199439
49.5481739,5.8198495
49.5484609,5.820098
49.5487898,5.8200533
49.5491058,5.8200881
49.5492316,5.8202223
49.5495702,5.8210275
49.5498314,5.8213058
49.5498604,5.82145
49.549625,5.8224142
49.5497991,5.8227472
49.5508149,5.8235773
49.5512083,5.8241141
49.5517501,5.8248845
49.5519177,5.8252225
49.552295,5.8258488
49.5517888,5.8263209
49.5499539,5.8279562
49.5505473,5.8295716
49.5510697,5.8315597
49.5516437,5.8329515
49.551442,5.8324671
49.5516712,5.8330757
49.5520793,5.8345776
49.5522611,5.8350472
49.5525497,5.835436
49.5526604,5.8362451
49.552823,5.8369202
49.5529057,5.8378617
49.5528455,5.8380232
49.5529572,5.8390202
49.5530197,5.8396724
49.5531227,5.8412926
49.5535903,5.8417991
49.5541049,5.8420005
49.5546625,5.8418524
49.5548501,5.8424974
49.5548986,5.8426939
49.5549547,5.8438609
49.5551925,5.8438718
49.5554903,5.8445819
49.555789,5.8450714
49.5563207,5.8455224
49.5563699,5.8462566
49.5568055,5.846176
49.5576133,5.8461159
49.5577235,5.8461606
49.5579378,5.8465801
49.5583479,5.8459971
49.5586879,5.8455906
49.5588892,5.8459216
49.5593523,5.8453464
49.5605448,5.8434974
49.5607938,5.8444381
49.5610407,5.8453537
49.5613371,5.8459343
49.5615966,5.8463296
49.5619221,5.846591
49.5620449,5.8468736
49.5620228,5.8471786
49.5621227,5.84795
49.5625634,5.8489278
49.5629686,5.8500237
49.5630048,5.8504401
49.562953,5.8509283
49.5648342,5.8519157
49.5651453,5.8536107
49.5651174,5.854076
49.5655879,5.8552691
49.5658987,5.8559314
49.5661356,5.8570042
49.5662266,5.8580161
49.5662274,5.8594103
49.5664293,5.8601814
49.5666878,5.860682
49.5671499,5.8609147
49.568405,5.861057
49.5691612,5.860954
49.5696786,5.8606129
49.5701405,5.8607041
49.5701078,5.8614131
49.5702418,5.8625444
49.5705171,5.8633876
49.5709955,5.8636957
49.5713828,5.8644128
49.571744,5.8654317
49.5728062,5.8671102
49.572988,5.867336
49.573339,5.8676523
49.5736405,5.8682723
49.5731766,5.8689527
49.574112,5.8725633
49.5748899,5.8719824
49.5754589,5.8714101
49.5761262,5.8704146
49.5766468,5.8695265
49.5779151,5.8713866
49.57807,5.8713799
49.5791187,5.8721373
49.5795842,5.8719645
49.5798924,5.8715062
49.5803055,5.8671243
49.5805474,5.8666426
49.5806669,5.8661141
49.5809999,5.8666757
49.581424,5.8675782
49.5817976,5.8680297
49.5821506,5.8682926
49.5825971,5.8691887
49.5827586,5.869556
49.5831172,5.8710009
49.5831696,5.871367
49.5831684,5.8727832
49.5835052,5.873175
49.5836459,5.8732123
49.5851366,5.872362
49.5861555,5.871499
49.5865006,5.8712575
49.5867543,5.8711682
49.5879256,5.8708825
49.5891462,5.8696266
49.5887375,5.8690848
49.5900076,5.8676974
49.5895439,5.8674741
49.588417,5.8658668
49.5881764,5.8659053
49.587759,5.8653403
49.5874423,5.8654359
49.5864691,5.8642363
49.5873658,5.8641824
49.5867681,5.8638132
49.5866858,5.86349
49.5867185,5.8633522
49.5865192,5.863276
49.5862036,5.8629294
49.5866011,5.8620274
49.5866573,5.8617588
49.5865527,5.8614757
49.5864318,5.8612967
49.5864069,5.8609608
49.5864527,5.8606844
49.5863955,5.860421
49.5860745,5.8597391
49.585937,5.8588607
49.5860355,5.8583467
49.5860547,5.8575127
49.5860778,5.8568341
49.5865095,5.8550585
49.5868707,5.8536314
49.5869442,5.8531603
49.5868517,5.8526914
49.5870313,5.8501661
49.5874727,5.8501514
49.5882701,5.8503381
49.5885102,5.8502162
49.5896331,5.8494517
49.5900263,5.8492951
49.5905187,5.8488837
49.5908968,5.8489003
49.5938022,5.8484103
49.5943762,5.8486793
49.5949243,5.8484725
49.5959496,5.8477871
49.5977165,5.8490975
49.5978414,5.8496884
49.5990046,5.8526672
49.5998908,5.8554899
49.6001072,5.8562859
49.601248,5.8589639
49.6014184,5.8592827
49.6023654,5.8610778
49.6031323,5.8626939
49.6037612,5.8638319
49.6038316,5.8640909
49.6052722,5.8659522
49.6056115,5.868642
49.6057523,5.8696129
49.6059129,5.8704468
49.6062432,5.8712482
49.6064739,5.8725929
49.6066618,5.872909
49.607022,5.8732978
49.6074084,5.8739925
49.6074165,5.8741721
49.6073232,5.8743246
49.6076581,5.8752763
49.607927,5.8758626
49.6080546,5.8759176
49.6081863,5.8758958
49.6082719,5.876094
49.6084753,5.8763198
49.6088565,5.8764704
49.6090662,5.8763609
49.6092081,5.8762048
49.6096731,5.8762611
49.6098448,5.8764402
49.6099073,5.8764334
49.6101326,5.876496
49.6104054,5.8762082
49.6105421,5.8760344
49.6109413,5.8757761
49.6112331,5.8756986
49.6115136,5.8757538
49.6117731,5.8761307
49.6122671,5.8771072
49.6132767,5.8769722
49.6133525,5.8768095
49.6135871,5.876306
49.6140867,5.8756194
49.6143962,5.8753269
49.6146763,5.875304
49.6155285,5.8754551
49.6163251,5.8756371
49.6169412,5.8757067
49.6175095,5.8755571
49.6183634,5.8755121
49.6191239,5.8757251
49.6197759,5.8759451
49.6201899,5.8763703
49.6208199,5.8767308
49.6217232,5.8778937
49.6225309,5.8788557
49.6234323,5.8801756
49.6235993,5.8801554
49.6238847,5.8800119
49.6240358,5.880488
49.6243864,5.8807329
49.6243184,5.8810627
49.6243644,5.8812348
49.6246974,5.8815928
49.6248774,5.8822177
49.6252328,5.8825866
49.6252761,5.8827738
49.6254506,5.8829521
49.6255493,5.8831542
49.6255641,5.8833899
49.6257656,5.8836314
49.6260034,5.8841664
49.6262057,5.8843431
49.6263103,5.8848195
49.6265018,5.8849853
49.6264293,5.8852807
49.6266204,5.8853031
49.626764,5.8856345
49.6270045,5.8857669
49.6269399,5.8860168
49.6272229,5.8863654
49.627819,5.8861816
49.628277,5.885374
49.6292641,5.8851426
49.6300975,5.8833239
49.6306648,5.8819009
49.6312076,5.8826162
49.6320933,5.8834137
49.6330096,5.8838968
49.6332409,5.8843118
49.6333049,5.8845858
49.6332913,5.8848878
49.6334618,5.8856341
49.6338938,5.8863734
49.6342499,5.8866954
49.6348147,5.8869267
49.6350711,5.8878318
49.6352441,5.8888037
49.6356451,5.8904942
49.636143,5.8917827
49.6362706,5.892201
49.636296,5.8937748
49.6362023,5.8950015
49.6359315,5.8968224
49.6358444,5.8973562
49.6355468,5.8979359
49.6344729,5.8991947
49.6358326,5.9026699
49.6364329,5.9035911
49.6367753,5.9039257
49.6372649,5.9046498
49.6380936,5.9061067
49.6384737,5.9069815
49.6390029,5.9077174
49.6396474,5.9066626
49.6400147,5.9055906
49.6401869,5.9054044
49.6405836,5.9053381
49.6408437,5.9051389
49.6414487,5.9042941
49.6415966,5.9041524
49.6452174,5.904261
49.645401,5.9041265
49.6454489,5.9037829
49.6454538,5.9031108
49.6455914,5.902782
49.6458411,5.9027543
49.6461448,5.9029568
49.6464906,5.9030143
49.6467037,5.9031521
49.6470552,5.9031554
49.647969,5.9027865
49.648521,5.9026372
49.6499209,5.9027845
49.6506297,5.9030161
49.6510247,5.9032683
49.6512435,5.9022906
49.6523956,5.9027964
49.6528692,5.902764
49.653655,5.9031253
49.6540053,5.9035043
49.6543665,5.9041987
49.6547259,5.9053955
49.6551409,5.9050181
49.6556423,5.9044687
49.6577059,5.9029095
49.658566,5.9035556
49.6589124,5.9039118
49.6600591,5.9044974
49.660331,5.9046337
49.6608021,5.9049224
49.6610997,5.9056957
49.6612992,5.9063754
49.6617099,5.9074746
49.6620191,5.9084417
49.661942,5.9086123
49.6619582,5.9093531
49.6621697,5.9095491
49.6622375,5.9102456
49.6622519,5.9106335
49.6622216,5.9109562
49.6624453,5.910907
49.6636488,5.9101555
49.6640265,5.9099582
49.6643163,5.9100125
49.6644396,5.9099272
49.6645983,5.909323
49.6646894,5.9091212
49.6649405,5.9089848
49.6652414,5.9088274
49.6654957,5.9085681
49.6656527,5.9078782
49.6655775,5.9074657
49.6654287,5.906823
49.6653869,5.9058516
49.6652361,5.9055853
49.6648219,5.9051191
49.6647008,5.9048534
49.6646356,5.9042702
49.6645817,5.9040895
49.6642507,5.9038759
49.6639597,5.9031773
49.6639143,5.9027908
49.6639273,5.9024719
49.6641805,5.9018374
49.6644044,5.9016945
49.6646493,5.9017073
49.6648116,5.9015943
49.6651379,5.9016267
49.6653939,5.9017223
49.6656589,5.9015916
49.6659441,5.9014646
49.6661302,5.9014557
49.6664905,5.902132
49.6666639,5.902518
49.6667131,5.9029083
49.6668365,5.9031175
49.66702,5.9032363
49.6671968,5.9031339
49.667444,5.9026993
49.667655,5.9026316
49.6679097,5.9025956
49.6680367,5.9022198
49.6680014,5.9018352
49.6677818,5.9014234
49.6674857,5.9012493
49.6672437,5.9010376
49.6671681,5.9007928
49.6670128,5.9007867
49.6667707,5.9009405
49.6665602,5.9009878
49.6663474,5.9007007
49.6662061,5.9004313
49.6658493,5.900099
49.6657717,5.8996924
49.6658642,5.8991094
49.6661338,5.8983528
49.6662944,5.8978851
49.6665075,5.8975883
49.667479,5.8971649
49.668048,5.8964849
49.6684675,5.896061
49.6685848,5.895663
49.6685513,5.8953894
49.6677823,5.8943365
49.6672631,5.8940665
49.6662314,5.8936512
49.6660942,5.8930455
49.6663329,5.8921567
49.666659,5.8918693
49.6668692,5.8917714
49.6671479,5.8918648
49.667398,5.8920384
49.6677403,5.8917255
49.667981,5.8913894
49.6682576,5.891321
49.6684831,5.8913604
49.6686448,5.8912679
49.6687161,5.8910165
49.6688617,5.890584
49.6690803,5.8903769
49.6694515,5.8901563
49.6698572,5.8900464
49.6702185,5.8902656
49.6703221,5.8901562
49.6703027,5.8897918
49.6696692,5.8879137
49.6694718,5.887642
49.6692325,5.8874751
49.6686838,5.887377
49.6682255,5.8874631
49.6679438,5.8873961
49.6678313,5.887219
49.6677807,5.8869154
49.6678173,5.886528
49.6680181,5.8861641
49.6684418,5.8855764
49.6688008,5.8850449
49.6691123,5.8850161
49.6694442,5.8847472
49.6696878,5.8847756
49.6701974,5.884998
49.6704044,5.8851448
49.6705526,5.885148
49.6706147,5.884925
49.6705833,5.8841533
49.6703979,5.8835072
49.6702904,5.8830493
49.67038,5.882518
49.6705635,5.8822459
49.6707956,5.8822374
49.671102,5.882464
49.6712814,5.8823811
49.6717579,5.882284
49.6718721,5.882156
49.6719812,5.8817454
49.6722014,5.8814768
49.6721641,5.8809303
49.672314,5.8804812
49.6729119,5.8793807
49.6730252,5.8789281
49.6731649,5.8781828
49.6734887,5.8775611
49.6734929,5.8772501
49.6732112,5.8739063
49.6752907,5.8702965
